time(mS),current(pA)
83.25,6413.75
83.28125,6414.84375
83.3125,6415.9375
83.34375,6417.03125
83.375,6418.125
83.40625,6419.21875
83.4375,6420.3125
83.46875,6421.40625
83.5,6422.5
83.53125,6423.59375
83.5625,6424.6875
83.59375,6425.78125
83.625,6426.875
83.65625,6427.96875
83.6875,6429.0625
83.71875,6430.15625
83.75,6431.25
83.78125,6432.34375
83.8125,6433.4375
83.84375,6434.53125
83.875,6435.625
83.90625,6436.71875
83.9375,6437.8125
83.96875,6438.90625
84.0,6440.0
84.03125,6441.09375
84.0625,6442.1875
84.09375,6443.28125
84.125,6444.375
84.15625,6445.46875
84.1875,6446.5625
84.21875,6447.65625
84.25,6448.75
84.28125,6449.84375
84.3125,6450.9375
84.34375,6452.03125
84.375,6453.125
84.40625,6454.21875
84.4375,6455.3125
84.46875,6456.40625
84.5,6457.5
84.53125,6458.59375
84.5625,6459.6875
84.59375,6460.78125
84.625,6461.875
84.65625,6462.96875
84.6875,6464.0625
84.71875,6465.15625
84.75,6466.25
84.78125,6467.34375
84.8125,6468.4375
84.84375,6469.53125
84.875,6470.625
84.90625,6471.71875
84.9375,6472.8125
84.96875,6473.90625
85.0,6475.0
85.03125,6476.09375
85.0625,6477.1875
85.09375,6478.28125
85.125,6479.375
85.15625,6480.46875
85.1875,6481.5625
85.21875,6482.65625
85.25,6483.75
85.28125,6484.84375
85.3125,6485.9375
85.34375,6487.03125
85.375,6488.125
85.40625,6489.21875
85.4375,6490.3125
85.46875,6491.40625
85.5,6492.5
85.53125,6493.59375
85.5625,6494.6875
85.59375,6495.78125
85.625,6496.875
85.65625,6497.96875
85.6875,6499.0625
85.71875,6500.15625
85.75,6501.25
85.78125,6502.34375
85.8125,6503.4375
85.84375,6504.53125
85.875,6505.625
85.90625,6506.71875
85.9375,6507.8125
85.96875,6508.90625
86.0,6510.0
86.03125,6511.09375
86.0625,6512.1875
86.09375,6513.28125
86.125,6514.375
86.15625,6515.46875
86.1875,6516.5625
86.21875,6517.65625
86.25,6518.75
86.28125,6519.84375
86.3125,6520.9375
86.34375,6522.03125
86.375,6523.125
86.40625,6524.21875
86.4375,6525.3125
86.46875,6526.40625
86.5,6527.5
86.53125,6528.59375
86.5625,6529.6875
86.59375,6530.78125
86.625,6531.875
86.65625,6532.96875
86.6875,6534.0625
86.71875,6535.15625
86.75,6536.25
86.78125,6537.34375
86.8125,6538.4375
86.84375,6539.53125
86.875,6540.625
86.90625,6541.71875
86.9375,6542.8125
86.96875,6543.90625
87.0,6545.0
87.03125,6546.09375
87.0625,6547.1875
87.09375,6548.28125
87.125,6549.375
87.15625,6550.46875
87.1875,6551.5625
87.21875,6552.65625
87.25,6553.75
87.28125,6554.84375
87.3125,6555.9375
87.34375,6557.03125
87.375,6558.125
87.40625,6559.21875
87.4375,6560.3125
87.46875,6561.40625
87.5,6562.5
87.53125,6563.59375
87.5625,6564.6875
87.59375,6565.78125
87.625,6566.875
87.65625,6567.96875
87.6875,6569.0625
87.71875,6570.15625
87.75,6571.25
87.78125,6572.34375
87.8125,6573.4375
87.84375,6574.53125
87.875,6575.625
87.90625,6576.71875
87.9375,6577.8125
87.96875,6578.90625
88.0,6580.0
88.03125,6581.09375
88.0625,6582.1875
88.09375,6583.28125
88.125,6584.375
88.15625,6585.46875
88.1875,6586.5625
88.21875,6587.65625
88.25,6588.75
88.28125,6589.84375
88.3125,6590.9375
88.34375,6592.03125
88.375,6593.125
88.40625,6594.21875
88.4375,6595.3125
88.46875,6596.40625
88.5,6597.5
88.53125,6598.59375
88.5625,6599.6875
88.59375,6600.78125
88.625,6601.875
88.65625,6602.96875
88.6875,6604.0625
88.71875,6605.15625
88.75,6606.25
88.78125,6607.34375
88.8125,6608.4375
88.84375,6609.53125
88.875,6610.625
88.90625,6611.71875
88.9375,6612.8125
88.96875,6613.90625
89.0,6615.0
89.03125,6616.09375
89.0625,6617.1875
89.09375,6618.28125
89.125,6619.375
89.15625,6620.46875
89.1875,6621.5625
89.21875,6622.65625
89.25,6623.75
89.28125,6624.84375
89.3125,6625.9375
89.34375,6627.03125
89.375,6628.125
89.40625,6629.21875
89.4375,6630.3125
89.46875,6631.40625
89.5,6632.5
89.53125,6633.59375
89.5625,6634.6875
89.59375,6635.78125
89.625,6636.875
89.65625,6637.96875
89.6875,6639.0625
89.71875,6640.15625
89.75,6641.25
89.78125,6642.34375
89.8125,6643.4375
89.84375,6644.53125
89.875,6645.625
89.90625,6646.71875
89.9375,6647.8125
89.96875,6648.90625
90.0,6650.0
90.03125,6651.09375
90.0625,6652.1875
90.09375,6653.28125
90.125,6654.375
90.15625,6655.46875
90.1875,6656.5625
90.21875,6657.65625
90.25,6658.75
90.28125,6659.84375
90.3125,6660.9375
90.34375,6662.03125
90.375,6663.125
90.40625,6664.21875
90.4375,6665.3125
90.46875,6666.40625
90.5,6667.5
90.53125,6668.59375
90.5625,6669.6875
90.59375,6670.78125
90.625,6671.875
90.65625,6672.96875
90.6875,6674.0625
90.71875,6675.15625
90.75,6676.25
90.78125,6677.34375
90.8125,6678.4375
90.84375,6679.53125
90.875,6680.625
90.90625,6681.71875
90.9375,6682.8125
90.96875,6683.90625
91.0,6685.0
91.03125,6686.09375
91.0625,6687.1875
91.09375,6688.28125
91.125,6689.375
91.15625,6690.46875
91.1875,6691.5625
91.21875,6692.65625
91.25,6693.75
91.28125,6694.84375
91.3125,6695.9375
91.34375,6697.03125
91.375,6698.125
91.40625,6699.21875
91.4375,6700.3125
91.46875,6701.40625
91.5,6702.5
91.53125,6703.59375
91.5625,6704.6875
91.59375,6705.78125
91.625,6706.875
91.65625,6707.96875
91.6875,6709.0625
91.71875,6710.15625
91.75,6711.25
91.78125,6712.34375
91.8125,6713.4375
91.84375,6714.53125
91.875,6715.625
91.90625,6716.71875
91.9375,6717.8125
91.96875,6718.90625
92.0,6720.0
92.03125,6721.09375
92.0625,6722.1875
92.09375,6723.28125
92.125,6724.375
92.15625,6725.46875
92.1875,6726.5625
92.21875,6727.65625
92.25,6728.75
92.28125,6729.84375
92.3125,6730.9375
92.34375,6732.03125
92.375,6733.125
92.40625,6734.21875
92.4375,6735.3125
92.46875,6736.40625
92.5,6737.5
92.53125,6738.59375
92.5625,6739.6875
92.59375,6740.78125
92.625,6741.875
92.65625,6742.96875
92.6875,6744.0625
92.71875,6745.15625
92.75,6746.25
92.78125,6747.34375
92.8125,6748.4375
92.84375,6749.53125
92.875,6750.625
92.90625,6751.71875
92.9375,6752.8125
92.96875,6753.90625
93.0,6755.0
93.03125,6756.09375
93.0625,6757.1875
93.09375,6758.28125
93.125,6759.375
93.15625,6760.46875
93.1875,6761.5625
93.21875,6762.65625
93.25,6763.75
93.28125,6764.84375
93.3125,6765.9375
93.34375,6767.03125
93.375,6768.125
93.40625,6769.21875
93.4375,6770.3125
93.46875,6771.40625
93.5,6772.5
93.53125,6773.59375
93.5625,6774.6875
93.59375,6775.78125
93.625,6776.875
93.65625,6777.96875
93.6875,6779.0625
93.71875,6780.15625
93.75,6781.25
93.78125,6782.34375
93.8125,6783.4375
93.84375,6784.53125
93.875,6785.625
93.90625,6786.71875
93.9375,6787.8125
93.96875,6788.90625
94.0,6790.0
94.03125,6791.09375
94.0625,6792.1875
94.09375,6793.28125
94.125,6794.375
94.15625,6795.46875
94.1875,6796.5625
94.21875,6797.65625
94.25,6798.75
94.28125,6799.84375
94.3125,6800.9375
94.34375,6802.03125
94.375,6803.125
94.40625,6804.21875
94.4375,6805.3125
94.46875,6806.40625
94.5,6807.5
94.53125,6808.59375
94.5625,6809.6875
94.59375,6810.78125
94.625,6811.875
94.65625,6812.96875
94.6875,6814.0625
94.71875,6815.15625
94.75,6816.25
94.78125,6817.34375
94.8125,6818.4375
94.84375,6819.53125
94.875,6820.625
94.90625,6821.71875
94.9375,6822.8125
94.96875,6823.90625
95.0,6825.0
95.03125,6826.09375
95.0625,6827.1875
95.09375,6828.28125
95.125,6829.375
95.15625,6830.46875
95.1875,6831.5625
95.21875,6832.65625
95.25,6833.75
95.28125,6834.84375
95.3125,6835.9375
95.34375,6837.03125
95.375,6838.125
95.40625,6839.21875
95.4375,6840.3125
95.46875,6841.40625
95.5,6842.5
95.53125,6843.59375
95.5625,6844.6875
95.59375,6845.78125
95.625,6846.875
95.65625,6847.96875
95.6875,6849.0625
95.71875,6850.15625
95.75,6851.25
95.78125,6852.34375
95.8125,6853.4375
95.84375,6854.53125
95.875,6855.625
95.90625,6856.71875
95.9375,6857.8125
95.96875,6858.90625
96.0,6860.0
96.03125,6861.09375
96.0625,6862.1875
96.09375,6863.28125
96.125,6864.375
96.15625,6865.46875
96.1875,6866.5625
96.21875,6867.65625
96.25,6868.75
96.28125,6869.84375
96.3125,6870.9375
96.34375,6872.03125
96.375,6873.125
96.40625,6874.21875
96.4375,6875.3125
96.46875,6876.40625
96.5,6877.5
96.53125,6878.59375
96.5625,6879.6875
96.59375,6880.78125
96.625,6881.875
96.65625,6882.96875
96.6875,6884.0625
96.71875,6885.15625
96.75,6886.25
96.78125,6887.34375
96.8125,6888.4375
96.84375,6889.53125
96.875,6890.625
96.90625,6891.71875
96.9375,6892.8125
96.96875,6893.90625
97.0,6895.0
97.03125,6896.09375
97.0625,6897.1875
97.09375,6898.28125
97.125,6899.375
97.15625,6900.46875
97.1875,6901.5625
97.21875,6902.65625
97.25,6903.75
97.28125,6904.84375
97.3125,6905.9375
97.34375,6907.03125
97.375,6908.125
97.40625,6909.21875
97.4375,6910.3125
97.46875,6911.40625
97.5,6912.5
97.53125,6913.59375
97.5625,6914.6875
97.59375,6915.78125
97.625,6916.875
97.65625,6917.96875
97.6875,6919.0625
97.71875,6920.15625
97.75,6921.25
97.78125,6922.34375
97.8125,6923.4375
97.84375,6924.53125
97.875,6925.625
97.90625,6926.71875
97.9375,6927.8125
97.96875,6928.90625
98.0,6930.0
98.03125,6931.09375
98.0625,6932.1875
98.09375,6933.28125
98.125,6934.375
98.15625,6935.46875
98.1875,6936.5625
98.21875,6937.65625
98.25,6938.75
98.28125,6939.84375
98.3125,6940.9375
98.34375,6942.03125
98.375,6943.125
98.40625,6944.21875
98.4375,6945.3125
98.46875,6946.40625
98.5,6947.5
98.53125,6948.59375
98.5625,6949.6875
98.59375,6950.78125
98.625,6951.875
98.65625,6952.96875
98.6875,6954.0625
98.71875,6955.15625
98.75,6956.25
98.78125,6957.34375
98.8125,6958.4375
98.84375,6959.53125
98.875,6960.625
98.90625,6961.71875
98.9375,6962.8125
98.96875,6963.90625
99.0,6965.0
99.03125,6966.09375
99.0625,6967.1875
99.09375,6968.28125
99.125,6969.375
99.15625,6970.46875
99.1875,6971.5625
99.21875,6972.65625
99.25,6973.75
99.28125,6974.84375
99.3125,6975.9375
99.34375,6977.03125
99.375,6978.125
99.40625,6979.21875
99.4375,6980.3125
99.46875,6981.40625
99.5,6982.5
99.53125,6983.59375
99.5625,6984.6875
99.59375,6985.78125
99.625,6986.875
99.65625,6987.96875
99.6875,6989.0625
99.71875,6990.15625
99.75,6991.25
99.78125,6992.34375
99.8125,6993.4375
99.84375,6994.53125
99.875,6995.625
99.90625,6996.71875
99.9375,6997.8125
99.96875,6998.90625
100.0,7000.0
