time(mS),current(pA)
86.78125,0.0
86.8125,0.0
86.84375,0.0
86.875,0.0
86.90625,0.0
86.9375,0.0
86.96875,0.0
87.0,0.0
87.03125,5910.664011746129
87.0625,0.0
87.09375,0.0
87.125,0.0
87.15625,4137.080129630053
87.1875,0.0
87.21875,0.0
87.25,0.0
87.28125,12167.954093984461
87.3125,0.0
87.34375,4816.062907715436
87.375,0.0
87.40625,7458.485535402928
87.4375,0.0
87.46875,0.0
87.5,0.0
87.53125,0.0
87.5625,3893.203055866664
87.59375,9539.453603374457
87.625,0.0
87.65625,0.0
87.6875,0.0
87.71875,10941.968129942394
87.75,8667.584538193456
87.78125,0.0
87.8125,0.0
87.84375,0.0
87.875,14507.988552501776
87.90625,0.0
87.9375,12076.027372331975
87.96875,7933.582325785787
88.0,14961.89609878878
88.03125,0.0
88.0625,0.0
88.09375,4231.06551087451
88.125,0.0
88.15625,0.0
88.1875,0.0
88.21875,0.0
88.25,0.0
88.28125,0.0
88.3125,0.0
88.34375,0.0
88.375,0.0
88.40625,0.0
88.4375,13508.45622416864
88.46875,3697.7265347853263
88.5,0.0
88.53125,883.3223063903212
88.5625,0.0
88.59375,0.0
88.625,0.0
88.65625,0.0
88.6875,1815.6365384069422
88.71875,0.0
88.75,7584.780461166888
88.78125,7926.10014056865
88.8125,0.0
88.84375,0.0
88.875,0.0
88.90625,0.0
88.9375,0.0
88.96875,0.0
89.0,8902.252835316418
89.03125,0.0
89.0625,0.0
89.09375,0.0
89.125,0.0
89.15625,11389.412133659383
89.1875,7980.35464461285
89.21875,8104.770963931311
89.25,195.68593286940606
89.28125,0.0
89.3125,0.0
89.34375,0.0
89.375,0.0
89.40625,0.0
89.4375,0.0
89.46875,0.0
89.5,0.0
89.53125,0.0
89.5625,0.0
89.59375,11353.491963915647
89.625,6596.5161282054405
89.65625,1140.2523371401974
89.6875,0.0
89.71875,0.0
89.75,0.0
89.78125,9491.138342546397
89.8125,0.0
89.84375,0.0
89.875,43.97665512902882
89.90625,0.0
89.9375,8736.788482901213
89.96875,5374.115919971191
90.0,0.0
90.03125,0.0
90.0625,0.0
90.09375,1468.9859025436508
90.125,0.0
90.15625,0.0
90.1875,0.0
90.21875,0.0
90.25,5384.462043865475
90.28125,0.0
90.3125,0.0
90.34375,0.0
90.375,2810.9864887942044
90.40625,8896.616842165766
90.4375,0.0
90.46875,0.0
90.5,0.0
90.53125,0.0
90.5625,0.0
90.59375,0.0
90.625,6933.739719478277
90.65625,0.0
90.6875,8755.697435798998
90.71875,0.0
90.75,0.0
90.78125,0.0
90.8125,12506.280149014417
90.84375,0.0
90.875,0.0
90.90625,0.0
90.9375,0.0
90.96875,0.0
91.0,8078.025309955357
91.03125,0.0
91.0625,0.0
91.09375,0.0
91.125,9817.456189902023
91.15625,4125.078455477398
91.1875,0.0
91.21875,0.0
91.25,0.0
91.28125,0.0
91.3125,0.0
91.34375,2048.8755710692367
91.375,0.0
91.40625,0.0
91.4375,2451.6194417431743
91.46875,0.0
91.5,0.0
91.53125,0.0
91.5625,0.0
91.59375,0.0
91.625,0.0
91.65625,0.0
91.6875,0.0
91.71875,0.0
91.75,9325.294758077744
91.78125,0.0
91.8125,11664.886784385957
91.84375,8811.473165936824
91.875,0.0
91.90625,0.0
91.9375,2156.320162867397
91.96875,0.0
92.0,0.0
92.03125,0.0
92.0625,0.0
92.09375,0.0
92.125,6290.481707894913
92.15625,0.0
92.1875,0.0
92.21875,0.0
92.25,0.0
92.28125,0.0
92.3125,0.0
92.34375,0.0
92.375,7567.330251386608
92.40625,0.0
92.4375,0.0
92.46875,0.0
92.5,3121.1529491333663
92.53125,14282.514102664334
92.5625,0.0
92.59375,0.0
92.625,14935.326034911137
92.65625,0.0
92.6875,86.6286617812878
92.71875,5600.529635482841
92.75,12814.923811894925
92.78125,0.0
92.8125,4308.002824990898
92.84375,2174.943344212156
92.875,0.0
92.90625,0.0
92.9375,0.0
92.96875,0.0
93.0,0.0
93.03125,7164.75899985252
93.0625,0.0
93.09375,0.0
93.125,4134.922766701021
93.15625,0.0
93.1875,0.0
93.21875,10811.59113819786
93.25,0.0
93.28125,0.0
93.3125,0.0
93.34375,7072.055242124817
93.375,14170.400013149387
93.40625,0.0
93.4375,13607.075032365265
93.46875,0.0
93.5,0.0
93.53125,0.0
93.5625,4755.953478150582
93.59375,0.0
93.625,0.0
93.65625,0.0
93.6875,0.0
93.71875,0.0
93.75,10016.209008438527
93.78125,0.0
93.8125,0.0
93.84375,0.0
93.875,9925.691043816947
93.90625,0.0
93.9375,0.0
93.96875,0.0
94.0,0.0
94.03125,0.0
94.0625,0.0
94.09375,0.0
94.125,13453.699601160482
94.15625,0.0
94.1875,14616.585281271711
94.21875,0.0
94.25,0.0
94.28125,0.0
94.3125,0.0
94.34375,0.0
94.375,0.0
94.40625,0.0
94.4375,0.0
94.46875,0.0
94.5,0.0
94.53125,5041.681124589206
94.5625,14107.50640218331
94.59375,14669.446906597339
94.625,0.0
94.65625,0.0
94.6875,0.0
94.71875,0.0
94.75,5940.641195006137
94.78125,0.0
94.8125,0.0
94.84375,0.0
94.875,0.0
94.90625,0.0
94.9375,12965.590179122926
94.96875,0.0
95.0,0.0
95.03125,0.0
95.0625,0.0
95.09375,0.0
95.125,7655.219007842405
95.15625,0.0
95.1875,0.0
95.21875,3635.5322998132665
95.25,0.0
95.28125,0.0
95.3125,0.0
95.34375,0.0
95.375,6706.638576077133
95.40625,0.0
95.4375,0.0
95.46875,0.0
95.5,0.0
95.53125,0.0
95.5625,0.0
95.59375,0.0
95.625,2363.1771114127505
95.65625,0.0
95.6875,0.0
95.71875,0.0
95.75,0.0
95.78125,0.0
95.8125,0.0
95.84375,7263.568424708309
95.875,0.0
95.90625,11176.489144871157
95.9375,9151.818352858532
95.96875,0.0
96.0,5773.607686613796
96.03125,14867.764472165332
96.0625,0.0
96.09375,0.0
96.125,0.0
96.15625,0.0
96.1875,120.43665712541618
96.21875,0.0
96.25,3302.172832565217
96.28125,0.0
96.3125,0.0
96.34375,14917.05972029932
96.375,6668.285562006479
96.40625,0.0
96.4375,0.0
96.46875,0.0
96.5,0.0
96.53125,6121.645330110505
96.5625,0.0
96.59375,14151.32498194246
96.625,3573.1607962140215
96.65625,5522.505430610098
96.6875,0.0
96.71875,0.0
96.75,0.0
96.78125,5462.4043649036375
96.8125,4671.760165904535
96.84375,0.0
96.875,0.0
96.90625,0.0
96.9375,0.0
96.96875,701.3351977484889
97.0,0.0
97.03125,0.0
97.0625,0.0
97.09375,0.0
97.125,6312.247960494234
97.15625,0.0
97.1875,0.0
97.21875,0.0
97.25,0.0
97.28125,10507.728129591165
97.3125,14263.214021904361
97.34375,12383.791112021918
97.375,0.0
97.40625,0.0
97.4375,0.0
97.46875,0.0
97.5,0.0
97.53125,0.0
97.5625,0.0
97.59375,0.0
97.625,642.4487072896235
97.65625,446.75244860302774
97.6875,0.0
97.71875,165.0725947188414
97.75,7881.091693570194
97.78125,0.0
97.8125,7004.627092159141
97.84375,0.0
97.875,0.0
97.90625,0.0
97.9375,2566.9139292310115
97.96875,10414.061258859423
98.0,13400.167227011341
98.03125,0.0
98.0625,0.0
98.09375,0.0
98.125,0.0
98.15625,9338.291141202708
98.1875,6958.790122061409
98.21875,0.0
98.25,0.0
98.28125,0.0
98.3125,5825.062212875551
98.34375,109.01589452306071
98.375,14041.640243589045
98.40625,14274.936406302595
98.4375,0.0
98.46875,0.0
98.5,0.0
98.53125,7825.970826690393
98.5625,8114.39484251118
98.59375,0.0
98.625,0.0
98.65625,0.0
98.6875,0.0
98.71875,2338.3079987067163
98.75,0.0
98.78125,4400.961979167536
98.8125,0.0
98.84375,0.0
98.875,0.0
98.90625,0.0
98.9375,5268.4418615987315
98.96875,0.0
99.0,0.0
99.03125,0.0
99.0625,0.0
99.09375,0.0
99.125,630.7245906275044
99.15625,0.0
99.1875,0.0
99.21875,0.0
99.25,0.0
99.28125,13675.460422104854
99.3125,14296.465597565175
99.34375,0.0
99.375,5267.953077353659
99.40625,0.0
99.4375,12288.93061773353
99.46875,0.0
99.5,2162.377715954104
99.53125,0.0
99.5625,0.0
99.59375,0.0
99.625,0.0
99.65625,0.0
99.6875,0.0
99.71875,13867.081792870427
99.75,0.0
99.78125,0.0
99.8125,13208.222337692649
99.84375,0.0
99.875,0.0
99.90625,0.0
99.9375,0.0
99.96875,0.0
100.0,0.0
